"","X1","X2","X3","X4","X5","X6"
"17311",2802526,"Bois Beaubru","Bois Beaubru",NA,49.76579,5.08053
"17312",2802527,"Bazel Broekpolder","Bazel Broekpolder","Basel Broek Polder,Bazel Broekpolder",51.15561,4.32221
"17313",2802528,"Bazelaar Geleed","Bazelaar Geleed",NA,51.15,2.91667
"17314",2802529,"Bazel","Bazel","Basel,Bazel",51.14741,4.30129
"17315",2802531,"Baya","Baya",NA,50.4635,5.19499
"17316",2802532,"Bavikhove","Bavikhove","Bavichove,Bavikhove",50.87532,3.31062
"17317",2802534,"Baverijk","Baverijk","Baverijck,Baverijk",51.13495,4.06375
"17318",2802535,"Bavegemknok","Bavegemknok",NA,50.76099,3.38026
"17319",2802536,"Bavegemberg","Bavegemberg",NA,50.95,3.88333
"17320",2802537,"Bavegem","Bavegem","Baevegem,Bavegem",50.94435,3.86497
"17321",2802539,"Bauwenskouter","Bauwenskouter","Bauwens Kauter,Bauwenskouter,Bouwenskouter",50.85,3.86667
"17322",2802540,"Bauwbeek","Bauwbeek",NA,51,4.23333
"17323",2802541,"Bautershoven","Bautershoven",NA,50.82059,5.22398
"17324",2802542,"Bautenshoek","Bautenshoek",NA,51.20388,4.20014
"17325",2802543,"Baureux","Baureux",NA,50.70683,3.52994
"17326",2802544,"Baume","Baume",NA,50.47186,4.20547
"17327",2802545,"Bois de Baulmio","Bois de Baulmio","Bois Baul de Miot,Bois de Baulmio,Bois de Chiptense,Chipteuse",49.99744,5.30421
"17328",2802546,"Bois de Baulette","Bois de Baulette",NA,50.56667,5.01667
"17329",2802547,"Baulers","Baulers","Nivelles (Baulers)",50.61331,4.35282
"17330",2802549,"Baugnies","Baugnies",NA,50.56034,3.55202
"17331",2802551,"Baugnez","Baugnez","Baugnez",50.40457,6.0671
"17332",2802552,"Bauffe","Bauffe",NA,50.56977,3.85345
"17333",2802554,"Baudrihaye","Baudrihaye",NA,50.6,5.73333
"17334",2802555,"Baudoux","Baudoux",NA,50.50022,4.38535
"17335",2802556,"Bois de Baudour","Bois de Baudour",NA,50.49235,3.84264
"17336",2802557,"Baudour","Baudour",NA,50.48296,3.8332
"17337",2802559,"Baudet","Baudet",NA,50.71667,4.48333
"17338",2802560,"Baudeset","Baudeset","Baudecet,Baudeset",50.59705,4.71191
"17339",2802561,"Ruisseau de Baudemont","Ruisseau de Baudemont",NA,50.65,4.26667
"17340",2802562,"Château de Baudemont","Chateau de Baudemont","Beaudemont,Chateau de Baudemont,Château de Baudemont",50.63161,4.28074
"17341",2802563,"Baudemont","Baudemont",NA,50.63602,4.24493
"17342",2802564,"Baudelo","Baudelo","Baudelo,Baudeloo",51,3.43333
"17343",2802565,"Bauche","Bauche",NA,50.36667,4.36667
"17344",2802566,"Bauche","Bauche",NA,50.33571,4.92827
"17345",2802567,"Bois le Baty","Bois le Baty",NA,49.63985,5.33221
"17346",2802568,"Battincourt","Battincourt",NA,49.58333,5.76667
"17347",2802569,"Fort de Battice","Fort de Battice","Fort de Battice",50.63333,5.83333
"17348",2802570,"Battice","Battice","Herve (Battice)",50.64734,5.82104
"17349",2802572,"Ruisseau de la Batterie","Ruisseau de la Batterie",NA,50.59852,4.98057
"17350",2802573,"Battenbroek","Battenbroek","Battenbroeck,Battenbroek",51.07055,4.43448
"17351",2802574,"Battel","Battel",NA,51.04223,4.44568
"17352",2802575,"Battefer","Battefer",NA,50.23303,4.42206
"17353",2802576,"Batsheers","Batsheers","Basheers,Heers (Batsheers)",50.73863,5.28099
"17354",2802578,"Batria","Batria",NA,50.61667,4.36667
"17355",2802579,"Bas-Warneton","Bas-Warneton","Neer-Waasten",50.75937,2.95996
"17356",2802581,"Bas Vinave","Bas Vinave",NA,50.61287,5.22284
"17357",2802582,"Arrondissement de Bastogne","Arrondissement de Bastogne","Arrondissement Bastenaken,Arrondissement de Bastogne,Bastenaken,Bastogne",50.07252,5.74804
"17358",2802583,"Bastogne","Bastogne","Baaschtnech,Bastenake,Bastenaken,Bastogne,Baston,Baston',Bastona,Bastoña,Gorad Baston',ba si tuo nie,baseutonyu,bastwn,basutonyu,paston,<U+039C>past<U+03CC><U+03BD>,<U+0411><U+0430><U+0441><U+0442><U+043E><U+043D>,<U+0411><U+0430><U+0441><U+0442><U+043E><U+043D><U+044C>,<U+0413><U+043E><U+0440><U+0430><U+0434> <U+0411><U+0430><U+0441><U+0442><U+043E><U+043D><U+044C>,<U+0628><U+0627><U+0633><U+062A><U+0648><U+0646>,<U+0BAA><U+0BBE><U+0BB8><U+0BCD><U+0B9F><U+0BCB><U+0BA9><U+0BCD>,<U+30D0><U+30B9><U+30C8><U+30FC><U+30CB><U+30E5>,<U+5DF4><U+65AF><U+6258><U+6D85>,<U+BC14><U+C2A4><U+D1A0><U+B274>",50.00347,5.71844
"17359",2802584,"Bastogne","Bastogne","Bastenaken,Bastogne",50.01001,5.75907
"17360",2802585,"Bastelaar","Bastelaar","Bastelaar,Loochristy-Bastelaere",51.09497,3.8602
"17361",2802586,"Bas Slins","Bas Slins",NA,50.75,5.56667
"17362",2802587,"Bassines","Bassines",NA,50.37394,5.34199
"17363",2802588,"Bois de Bassin","Bois de Bassin",NA,50.40277,5.26032
"17364",2802589,"Bassilly","Bassilly","Bassilly,Zullik",50.67634,3.93388
"17365",2802591,"Bassije","Bassije","Basseije,Basseye,Bassije",50.79322,2.8469
"17366",2802592,"Basse Wavre","Basse Wavre",NA,50.72249,4.6261
"17367",2802593,"Basse Wanchie","Basse Wanchie",NA,49.8,5.33333
"17368",2802594,"Basse Vire","Basse Vire","Basse Vire,La Basse Vire,La Vire,Vire",49.55,5.53333
"17369",2802595,"Bassevillebeek","Bassevillebeek",NA,50.8,2.95
"17370",2802596,"Bassevelde","Bassevelde","Bassevelde",51.23103,3.67798
"17371",2802598,"Basse Tribomont","Basse Tribomont",NA,50.59623,5.81464
"17372",2802599,"Ferme de Basse Sovet","Ferme de Basse Sovet",NA,50.30114,5.02749
"17373",2802600,"Basse Somière","Basse Somiere","Basse Somiere,Basse Somière,Basse Sommiere,Basse Sommière",50.02496,5.07177
"17374",2802601,"Basse Rue","Basse Rue",NA,50.53858,3.74462
"17375",2802602,"Basse Roux Miroir","Basse Roux Miroir",NA,50.72474,4.75878
"17376",2802603,"Basse-Plaine","Basse-Plaine",NA,50.71131,3.4353
"17377",2802604,"Basse Noucelle","Basse Noucelle","Basse Noucelle,Basse-Noucelles",50.68333,4.31667
"17378",2802605,"Bois de Bassenge","Bois de Bassenge",NA,50.41646,5.82748
"17379",2802606,"Bassenge","Bassenge","Basanzh,Bassange,Bassanzh,Bassenge,Bitsingen,ba sang ri,bsanzh,<U+0411><U+0430><U+0441><U+0430><U+043D><U+0436>,<U+0411><U+0430><U+0441><U+0441><U+0430><U+043D><U+0436>,<U+0628><U+0633><U+0627><U+0646><U+0698>,<U+5DF4><U+6851><U+65E5>",50.75883,5.60989
"17380",2802607,"Bassenge","Bassenge","Bassange,Bitsingen",50.75948,5.60921
"17381",2802608,"Basse Mehagne","Basse Mehagne",NA,50.60367,5.6229
"17382",2802609,"Bois de la Basse Marlagne","Bois de la Basse Marlagne",NA,50.44312,4.83432
"17383",2802610,"Basse Lasne","Basse Lasne",NA,50.69503,4.49218
"17384",2802611,"Basseilles","Basseilles",NA,50.08333,5.46667
"17385",2802612,"Basse Houssière","Basse Houssiere",NA,50.61667,4.16667
"17386",2802613,"Bois de Basse Heveau","Bois de Basse Heveau","Bois Basse Haveau,Bois Basse Laveau,Bois de Basse Heveau",49.80106,5.40576
"17387",2802614,"Basse Heuval","Basse Heuval",NA,50.59036,4.54976
"17388",2802615,"Basse Hermalle","Basse Hermalle",NA,50.73369,5.68577
"17389",2802616,"Basse Hasse","Basse Hasse","Basse Harse,Basse Hasse",50.45,6
"17390",2802618,"Basse Flandre","Basse Flandre",NA,50.78333,3.08333
"17391",2802619,"Basse Fauquez","Basse Fauquez","Basse Fauquez,La Basse-Fauquez",50.62433,4.24979
"17392",2802620,"Bassée","Bassee",NA,50.43258,4.39882
"17393",2802621,"Ferme de Basse-Cour","Ferme de Basse-Cour",NA,49.93848,5.15289
"17394",2802622,"Basse Chenêtre","Basse Chenetre","Basse Chenetre,Basse Chenêtre,Basse-Chenette",50.7,5.73333
"17395",2802623,"Basse Cense","Basse Cense",NA,50.56667,4.46667
"17396",2802624,"Basse Bruyère","Basse Bruyere",NA,50.63533,4.20499
"17397",2802625,"Basse-Bodeux","Basse-Bodeux","Trois-Ponts (Basse-Bodeux )",50.35773,5.82773
"17398",2802627,"Basse Awirs","Basse Awirs",NA,50.58653,5.41524
"17399",2802628,"Basse Arche","Basse Arche",NA,50.43333,5.08333
"17400",2802629,"Bas-Sart","Bas-Sart",NA,50.37461,4.59395
"17401",2802630,"Bas Rejet","Bas Rejet",NA,50.73418,3.49272
"17402",2802631,"Bas Ransbeek","Bas Ransbeek","Bas Ransbeek,Basse-Ransbeche,Basse-Ransbêche",50.7088,4.45766
"17403",2802632,"Bas Préau","Bas Preau",NA,50.52373,3.30314
"17404",2802633,"Bas-Oha","Bas-Oha","Wanze (Bas-Oha)",50.52652,5.19216
"17405",2802635,"Bas Masville","Bas Masville",NA,50.60596,4.25926
"17406",2802636,"Bas Laveu","Bas Laveu",NA,50.61269,5.48945
"17407",2802637,"Bas Forest","Bas Forest",NA,50.66667,3.55
"17408",2802638,"Baseilles","Baseilles","Baseilles,Ruisseau de Basseilles",50.08333,5.51667
"17409",2802639,"Basècles","Basecles",NA,50.52549,3.64944
"17410",2802641,"Bas du Village","Bas du Village",NA,50.02634,4.32801
"17411",2802642,"Bascoup","Bascoup",NA,50.46667,4.26667
"17412",2802643,"Bas Corot","Bas Corot",NA,50.08333,5.3
"17413",2802645,"Bas Bonlez","Bas Bonlez","Bas Bonlez,Basse-Bonlez",50.71081,4.69305
"17414",2802646,"Bas Bois","Bas Bois",NA,50.61667,5.75
"17415",2802647,"Basbeek","Basbeek",NA,51.05812,3.66114
"17416",2802648,"Les Bois d'en Bas","Les Bois d'en Bas",NA,50.24293,5.31264
"17417",2802649,"Barzin","Barzin",NA,50.0716,5.08019
"17418",2802650,"Barvoetsenhoek","Barvoetsenhoek","Barvoetschenhoek,Barvoetsenhoek",50.98333,3.98333
"17419",2802651,"Barvaux-Condroz","Barvaux-Condroz","Havelange (Barvaux-Condroz)",50.32974,5.26219
"17420",2802653,"Barvaux","Barvaux","Barvaux",50.34832,5.49058
"17421",2802655,"Bartel Busch","Bartel Busch",NA,49.66667,5.73333
"17422",2802656,"Barsy","Barsy",NA,50.38532,5.15226
"17423",2802657,"Barsenalle","Barsenalle",NA,50.27372,5.09062
"17424",2802658,"Barse","Barse",NA,50.47875,5.26808
"17425",2802659,"Barsdamhoek","Barsdamhoek",NA,51.01667,2.98333
"17426",2802660,"Bois de Barry","Bois de Barry",NA,50.58171,3.51631
"17427",2802661,"Barry","Barry",NA,50.58771,3.54272
"17428",2802663,"Barrière d'Haubreux","Barriere d'Haubreux",NA,50.33281,4.06777
"17429",2802664,"Barrière de Champlon","Barriere de Champlon",NA,50.08333,5.3
"17430",2802666,"Barouche","Barouche",NA,50.56667,4.21667
"17431",2802667,"Bois de Baronville","Bois de Baronville",NA,50.12899,4.92464
"17432",2802668,"Baronville","Baronville","Baronville",50.12708,4.94309
"17433",2802670,"Baronsheide","Baronsheide",NA,50.93333,4.83333
"17434",2802671,"Baronheid","Baronheid","Baronheid,Baronheld",50.4794,5.96525
"17435",2802672,"Bois du Baron","Bois du Baron",NA,50.23273,4.34354
"17436",2802673,"Barnich","Barnich",NA,49.64985,5.86999
"17437",2802674,"Barisoeul","Barisoeul",NA,50.58333,3.56667
"17438",2802675,"Barges","Barges",NA,50.58333,3.41667
"17439",2802676,"Barges","Barges",NA,50.58333,3.38333
"17440",2802677,"Barenberg","Barenberg",NA,50.99206,5.09159
"17441",2802678,"Bardompré","Bardompre","Bardompre,Bardompré,Ruisseau Lierree,Ruisseau Lierrée",50.03416,4.31
"17442",2802679,"Fort de Barchon","Fort de Barchon","Fort de Barchon",50.68333,5.7
"17443",2802680,"Barchon","Barchon","Blegny (Barchon),Blégny (Barchon)",50.66894,5.7001
"17444",2802681,"Blégny","Blegny",NA,50.6728,5.72396
"17445",2802682,"Barcène","Barcene",NA,50.27909,5.09938
"17446",2802683,"Barbotte","Barbotte",NA,50.56667,5.28333
"17447",2802684,"Barbinfosse","Barbinfosse",NA,50.68333,3.66667
"17448",2802685,"Barbierbeek","Barbierbeek",NA,51.15,4.33333
"17449",2802686,"Château Barbier","Chateau Barbier",NA,50.31667,4.26667
"17450",2802687,"Barbesioneau","Barbesioneau",NA,50.22199,4.24567
"17451",2802688,"Barberie","Barberie",NA,50.64741,3.55644
"17452",2802689,"Barbençon","Barbencon","Beaumont (Barbencon),Beaumont (Barbençon)",50.22316,4.28338
"17453",2802691,"Barbais","Barbais",NA,49.96667,4.93333
"17454",2802692,"Ruisseau des Baraques","Ruisseau des Baraques",NA,50,4.4
"17455",2802693,"Baraque Michel","Baraque Michel",NA,50.51901,6.06244
"17456",2802694,"Baraque Grember","Baraque Grember",NA,50.15,5.95
"17457",2802695,"Baraque Dupont","Baraque Dupont",NA,50.14585,5.92503
"17458",2802696,"Baraque Dumont","Baraque Dumont",NA,50.15519,5.9425
"17459",2802697,"Baraque de Fraiture","Baraque de Fraiture",NA,50.24918,5.74027
"17460",2802698,"Baraque de Fraiture","Baraque de Fraiture",NA,50.25013,5.73673
"17461",2802699,"Baraque","Baraque",NA,50.60027,4.82238
"17462",2802700,"Baranzy","Baranzy","Baranzy,Barenzy",49.55565,5.68452
"17463",2802701,"Ferme de Bar","Ferme de Bar",NA,49.61667,5.56667
"17464",2802702,"Banterlez","Banterlez",NA,50.58362,4.45194
"17465",2802703,"Bansions","Bansions","Bansions,Les Bansions",50.53186,5.8941
"17466",2802704,"Bansbroek","Bansbroek",NA,50.91667,4.98333
"17467",2802705,"Banoyard","Banoyard","Banoyard,Les Cours",50.47098,5.79775
"17468",2802706,"Château de Banneux","Chateau de Banneux",NA,50.55258,5.74693
"17469",2802707,"Banneux","Banneux","Banneux",50.54101,5.73919
"17470",2802708,"Bois du Bannetay","Bois du Bannetay","Bois du Banelet,Bois du Bannetay",49.83333,5.3
"17471",2802709,"Bois de Bannet","Bois de Bannet","Bois de Bannet,Bois du Bane,Bois du Bané",49.92414,5.31655
"17472",2802710,"Bankerborg","Bankerborg","Bankerborg,Chateau de Banekerborg,Château de Banekerborg",51.23333,4.45
"17473",2802711,"Banibois","Banibois",NA,49.9,5.45
"17474",2802712,"Baneu","Baneu",NA,50.06667,5.83333
"17475",2802713,"Banet Sarts","Banet Sarts","Banes-Sarts,Banet Sarts,Banès-Sârts",50.01667,5.11667
"17476",2802714,"Ban de Laviot","Ban de Laviot",NA,49.83333,5
"17477",2802715,"Bois de Bande","Bois de Bande",NA,50.13823,5.42836
"17478",2802716,"Bande","Bande","Bande",50.16636,5.41442
"17479",2802718,"Bandam","Bandam",NA,51.23333,3.61667
"17480",2802719,"Ban d'Alle","Ban d'Alle",NA,49.80426,4.97028
"17481",2802720,"Banbuche","Banbuche",NA,50.35,6.01667
"17482",2802721,"Banal Bois","Banal Bois",NA,50.31719,5.83766
"17483",2802722,"Banal Bois","Banal Bois",NA,49.97598,5.34664
"17484",2802723,"Bois Banal","Bois Banal",NA,50.11754,5.22327
"17485",2802724,"Bois du Ban","Bois du Ban",NA,50.27237,5.39989
"17486",2802725,"Bois du Ban","Bois du Ban",NA,49.95,5.15
"17487",2802726,"Bois du Ban","Bois du Ban",NA,49.84043,5.35659
"17488",2802727,"Bois de Ban","Bois de Ban",NA,50.50269,4.76859
"17489",2802728,"Bois de Ban","Bois de Ban",NA,50.25,5.15
"17490",2802729,"Bois au Ban","Bois au Ban",NA,49.98246,5.3003
"17491",2802730,"Bamburg","Bamburg","Bamburg,Bamburgh,Groote Bamburgh",51.14423,2.7758
"17492",2802731,"Bambrugge","Bambrugge","Bambrugge",50.92115,3.92993
"17493",2802733,"Bambrik","Bambrik","Bambrick,Bambrik",50.95243,5.29531
"17494",2802734,"Bambois","Bambois",NA,50.3731,4.70071
"17495",2802735,"Baltert","Baltert",NA,49.74071,5.80646
"17496",2802736,"Baltenshoek","Baltenshoek",NA,50.88333,3.56667
"17497",2802737,"Balleweier","Balleweier",NA,50.99145,5.39566
"17498",2802738,"Ballaar","Ballaar","Ballaar,Ballaer",50.96046,4.98074
"17499",2802739,"Balkestraat","Balkestraat","Balkerstraat,Balkestraat",50.92674,4.58915
"17500",2802740,"Balkenbrug","Balkenbrug",NA,51.18333,3.85
"17501",2802741,"Balgerhoeke","Balgerhoeke","Balgerhoek,Balgerhoeke",51.20232,3.52364
"17502",2802742,"Balenberg","Balenberg","Baelen-berg,Balenberg",51.00262,4.7612
"17503",2802743,"Balen","Balen","Baelen,Balen,Balen-sur-Nethe,ba lun,blan,<U+0411><U+0430><U+043B><U+0435><U+043D>,<U+0628><U+0644><U+0627><U+0646>,<U+5DF4><U+4F26>",51.16837,5.17027
"17504",2802744,"Balen","Balen","Baelen",51.16842,5.17173
"17505",2802745,"Balei","Balei",NA,50.91643,3.87297
"17506",2802746,"Balegem","Balegem","Baelegem,Balegem",50.9257,3.79076
"17507",2802748,"Balderij","Balderij",NA,51.26667,4.93333
"17508",2802749,"Balâtre","Balatre","Jemeppe-sur-Sambre (Balatre),Jemeppe-sur-Sambre (Balâtre)",50.49967,4.64353
"17509",2802751,"Bakkers Poldersbeek","Bakkers Poldersbeek","Bakkers Polder Watergang,Bakkers Poldersbeek",51.26667,3.76667
"17510",2802752,"Bakkers Polder","Bakkers Polder",NA,51.21667,3.76667
"17511",2802753,"Bakkersgracht","Bakkersgracht",NA,50.75,4.03333
"17512",2802754,"Bakergem","Bakergem",NA,50.87286,4.05808
"17513",2802755,"Bakensgoedbos","Bakensgoedbos",NA,51.1,3.35
"17514",2802756,"Bakenbos","Bakenbos","Baekenbosch,Bakenbos",50.75,4.5
"17515",2802757,"Bakels Beek","Bakels Beek",NA,50.98333,5.11667
"17516",2802758,"Bakel","Bakel",NA,50.98938,5.12693
"17517",2802759,"Baisy-Thy","Baisy-Thy","Genappe (Baisy-Thy)",50.59708,4.47598
"17518",2802761,"Baisieux","Baisieux",NA,50.3874,3.69553
"17519",2802763,"Bois Baimont","Bois Baimont",NA,49.81667,4.98333
"17520",2802764,"Baimont","Baimont",NA,50.32697,5.2751
"17521",2802765,"Bois de Baillonville","Bois de Baillonville",NA,50.26305,5.3608
"17522",2802766,"Baillonville","Baillonville","Baillonville",50.29042,5.33875
"17523",2802768,"Baillois","Baillois",NA,50.7,4.51667
"17524",2802769,"Bois du Bailli","Bois du Bailli",NA,50.49509,5.246
"17525",2802770,"Bailli","Bailli","Bailli,Bath",50.71548,3.60188
"17526",2802771,"Bailleul","Bailleul","Bailleul",50.66909,3.31927
"17527",2802773,"Baillamont","Baillamont","Baillamont",49.89983,5.02639
"17528",2802775,"Ferme de Bailièvre","Ferme de Bailievre",NA,50.06667,4.23333
"17529",2802776,"Bois de Bailièvre","Bois de Bailievre",NA,50.08621,4.23228
"17530",2802777,"Bailièvre","Bailievre","Chimay (Bailievre),Chimay (Bailièvre)",50.06937,4.23875
"17531",2802779,"Bois de Baileux","Bois de Baileux",NA,50.00905,4.39156
"17532",2802780,"Baileux","Baileux","Baileux",50.02877,4.37533
"17533",2802782,"Baileu","Baileu",NA,50.21348,4.41948
"17534",2802783,"Bagimont","Bagimont","Vresse-sur-Semois (Bagimont)",49.82411,4.8751
"17535",2802785,"Bajenrieux","Bajenrieux","Bagenrieux",50.55789,4.00615
"17536",2802786,"Ruisseau de Baelen","Ruisseau de Baelen",NA,50.61667,5.93333
"17537",2802787,"Baelen","Baelen","Baelen",50.63131,5.97433
"17538",2802788,"Baelen","Baelen","Bailou,Balen,ba lun,bywlan,<U+0411><U+0430><U+043B><U+0435><U+043D>,<U+0628><U+0626><U+0648><U+0644><U+0627><U+0646>,<U+5DF4><U+4F26>",50.63133,5.97188
"17539",2802789,"Baegnée","Baegnee",NA,50.63026,5.1424
"17540",2802790,"Badon","Badon",NA,50.19688,4.37852
"17541",2802791,"Baddebroek","Baddebroek",NA,51.11667,4.41667
"17542",2802792,"Bois des Badats","Bois des Badats",NA,49.83333,5.15
"17543",2802793,"Badaanbroekse","Badaanbroekse","Badaanbroeksche Hoeven,Badaanbroekse",51.13333,4.41667
"17544",2802794,"Baconveau","Baconveau",NA,49.56667,5.6
"17545",2802795,"Bois de Baconval","Bois de Baconval",NA,50.30451,4.43836
"17546",2802796,"Baconfoy","Baconfoy",NA,50.08617,5.53385
"17547",2802797,"Baclain","Baclain",NA,50.19494,5.86571
"17548",2802798,"Bachte-Maria-Leerne","Bachte-Maria-Leerne","Bachte-Maria-Leerne",51.01132,3.58145
"17549",2802800,"Bachte","Bachte",NA,50.99772,3.54841
"17550",2802801,"Bois de Bachet","Bois de Bachet",NA,50.58262,4.52247
"17551",2802802,"Bach","Bach","Bach,La Bach",50.61114,5.98633
"17552",2802803,"Bac du Prince","Bac du Prince",NA,50.16667,4.81667
"17553",2802804,"Bacara","Bacara",NA,50.55,4.23333
"17554",2802805,"Bois Bablette","Bois Bablette",NA,50.44432,5.76032
"17555",2802806,"Bois de Babinaye","Bois de Babinaye",NA,49.81667,5.28333
"17556",2802807,"Babillebeek","Babillebeek",NA,50.93333,3.1
"17557",2802808,"Babelom","Babelom",NA,50.79966,4.83915
"17558",2802809,"Babbelkroonbeek","Babbelkroonbeek",NA,51.1,4.43333
"17559",2802810,"Babbelaar","Babbelaar",NA,50.97502,4.02921
"17560",2802811,"Baassels","Baassels","Baassels,Baessels",51.11667,3.4
"17561",2802812,"Baasrode","Baasrode","Baasrode,Baesrode",51.03805,4.1546
"17562",2802814,"Baarstraat","Baarstraat",NA,51.2,4.13333
"17563",2802815,"Baarleveld","Baarleveld","Baarleveld,Baarlevelde,Baerlevelde",51.04525,3.60624
"17564",2802816,"Baarle-Hertog","Baarle-Hertog","Baarle-Chertonk,Baarle-Hertog,Baerle-Duc,Barle Khertog,Barle-Gertog,Barle-Khertog,ba er lei-he er tuo he,baleulleoheleutoheu,barure=herutofu,byrlrtwg,<U+039C>p<U+03AC>a<U+03C1><U+03BB>e-<U+03A7><U+03AD><U+03C1>t<U+03BF><U+03B3><U+03BA>,<U+0411><U+0430><U+0440><U+043B><U+0435> <U+0425><U+0435><U+0440><U+0442><U+043E><U+0433>,<U+0411><U+0430><U+0440><U+043B><U+0435>-<U+0413><U+0435><U+0440><U+0442><U+043E><U+0433>,<U+0411><U+0430><U+0440><U+043B><U+0435>-<U+0425><U+0435><U+0440><U+0442><U+043E><U+0433>,<U+0628><U+0626><U+0631><U+0644><U+0631><U+062A><U+0648><U+06AF>,<U+30D0><U+30FC><U+30EB><U+30EC>=<U+30D8><U+30EB><U+30C8><U+30D5>,<U+5DF4><U+5C14><U+52D2>-<U+8D6B><U+5C14><U+6258><U+8D6B>,<U+BC14><U+B97C><U+B7EC><U+D5E4><U+B974><U+D1A0><U+D750>",51.40504,4.89226
"17565",2802817,"Baarle-Hertog","Baarle-Hertog","Baarle-Hertog,Baarle-Nassau,Baerle-Duc",51.40408,4.89158
"17566",2802818,"Baarle Heide","Baarle Heide","Baerle Heide",51.38333,4.93333
"17567",2802819,"Baarle","Baarle",NA,51.03561,3.62528
"17568",2802820,"Baardegem","Baardegem","Baardegem,Baerdegem,Baerdeghem",50.9548,4.14203
"17569",2802822,"Baarbeek","Baarbeek","Baarbeek,Baerbeek",50.96667,4.48333
"17570",2802823,"Baandries","Baandries","Baandries,Baandriesch",50.84849,3.9907
"17571",2802824,"Baalheide","Baalheide","Baalheide,Baelheide",51.06667,5.05
"17572",2802825,"Baalheide","Baalheide","Baalheide,Bael Heide",51,4.73333
"17573",2802826,"Baalberg","Baalberg","Baalberg,Baelberg",51.08333,5.06667
"17574",2802827,"Baal","Baal","Baal,Bael",51.08333,5.08333
"17575",2802828,"Baal","Baal","Baal,Bael",50.9955,4.75317
"17576",2802830,"Baaigem","Baaigem","Baaigem,Baeygem",50.932,3.72026
"17577",2802832,"Baach","Baach","Baach,Viesbisch",49.85,5.71667
"17578",2802833,"Azy","Azy","Asy,Azy",49.72124,5.27881
"17579",2802834,"Azette","Azette",NA,50.03333,5.78333
"17580",2802835,"Azebois","Azebois",NA,50.48037,4.41603
"17581",2802836,"Bois d'Aywaille","Bois d'Aywaille",NA,50.44174,5.7237
"17582",2802837,"Aywaille","Aywaille","Aiweye,Aiwêye,Aywaille,Ehvaj,Evaj,ai wa ye,ayway,ewayu,<U+0415><U+0432><U+0430><U+0439>,<U+042D><U+0432><U+0430><U+0439>,<U+0627><U+06CC><U+0648><U+0627><U+06CC>,<U+827E><U+74E6><U+8036>,<U+C5D0><U+C640><U+C720>",50.47411,5.67684
"17583",2802838,"Aywaille","Aywaille","Aywaille",50.47379,5.67976
"17584",2802839,"Ayeneux","Ayeneux","Soumagne (Ayeneux)",50.60797,5.71589
"17585",2802841,"Bois d'Aye","Bois d'Aye",NA,50.23418,5.28694
"17586",2802842,"Aye","Aye","Aye",50.22471,5.30064
"17587",2802844,"Axelsvaardeken","Axelsvaardeken",NA,51.16667,3.88333
"17588",2802845,"Awirs","Awirs","Awirs",50.60014,5.40627
"17589",2802847,"Awenne","Awenne","Awenne",50.07405,5.30471
"17590",2802849,"Awans","Awans","Auans,Avan,Awan,Awans,a wang,awan,<U+0391>ß<U+03AC><U+03BD>,<U+0410><U+0432><U+0430><U+043D>,<U+0410><U+0443><U+0430><U+043D><U+0441>,<U+0627><U+0648><U+0627><U+0646>,<U+963F><U+65FA>",50.66774,5.46329
"17591",2802850,"Awans","Awans","Awan,Awans",50.4604,5.6494
"17592",2802851,"Awans","Awans","Awans",50.69334,5.45702
"17593",2802852,"Awagne","Awagne",NA,50.29543,4.9484
