"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3091","RT @AnAnAsKoP: Wanneer een speler aan de scheids vraagt om de videoref te raadplegen, zal de scheids deze bestraffen met een gele kaart...…",FALSE,0,NA,2018-04-01 17:22:53,FALSE,NA,"980495732191956992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laurens_neels",1,TRUE,FALSE,NA,NA
"3092","63': Dejaegere erg dicht bij z'n tweede van de avond, maar Sels brengt knap redding! #andgnt #PO1",FALSE,3,NA,2018-04-01 17:22:50,FALSE,NA,"980495717901971457",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KAAGent",1,FALSE,FALSE,NA,NA
"3093","Spajic en Janga duwen en trekken allebei dus laat Lardot doorspelen. Dejaegere kan profiteren, maar vindt Sels op zijn weg. #andgnt",FALSE,0,NA,2018-04-01 17:22:44,FALSE,NA,"980495691616268288",NA,"<a href=""http://sporzalive.appspot.com"" rel=""nofollow"">Sporza Live commandline</a>","sporza_live",0,FALSE,FALSE,NA,NA
"3094","Is er geen videoref? #andGNT",FALSE,2,NA,2018-04-01 17:22:38,FALSE,NA,"980495668874809349",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Joris_Lombaert",0,FALSE,FALSE,NA,NA
"3095","Wanneer een speler aan de scheids vraagt om de videoref te raadplegen, zal de scheids deze bestraffen met een gele… https://t.co/suaZvxWaxH",FALSE,6,NA,2018-04-01 17:22:28,TRUE,NA,"980495627250487301",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnAnAsKoP",1,FALSE,FALSE,NA,NA
"3096","RT @KickRushlab: Na veel strubbelingen staat @rscanderlecht toch weer tweede

Hun seizoen in beeld

Kunnen ze in #po1 nog opschuiven? 

Eer…",FALSE,0,NA,2018-04-01 17:22:27,FALSE,NA,"980495619201511425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soccerdata_be",1,TRUE,FALSE,NA,NA
"3097","RT @KickRushlab: Een bewogen parcours voor @KAAGent dit seizoen

Hun opmars mag zeker gezien worden

Gaan ze ook in #PO1 op dat elan door?…",FALSE,0,NA,2018-04-01 17:22:20,FALSE,NA,"980495591158448128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soccerdata_be",4,TRUE,FALSE,NA,NA
"3098","#ANDGNT 1 herhaling en de penalty is duidelijk! Alleen niet in dat busje <ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>",FALSE,2,NA,2018-04-01 17:22:18,FALSE,NA,"980495584644739072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davydebal",0,FALSE,FALSE,NA,NA
"3099","#andgnt gelukkig is er een videoref...",FALSE,2,NA,2018-04-01 17:22:02,FALSE,NA,"980495518424956928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bghsls",0,FALSE,FALSE,NA,NA
"3100","Dat je het niet ziet, tot daaraan toe. Maar in de herhaling werd hij toch duidelijk aan de trui getrokken?????? #andgnt",FALSE,1,NA,2018-04-01 17:21:50,FALSE,NA,"980495465149095939",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Collossusdnb",0,FALSE,FALSE,NA,NA
"3101","<U+2488> #ANDGNT
<U+2489> #RVV18
<U+248A> #CHETOT
<U+248B> Flandres
<U+248C> #rvvwomen
<U+248D> Happy Easter
<U+248E> vrolijk pasen
<U+248F> Pâques
<U+2490> Zalig Pasen
<U+2491>… https://t.co/2dgdMnVb8L",FALSE,0,NA,2018-04-01 17:21:23,TRUE,NA,"980495354264092672",NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Belgium</a>","trendinaliaBE",0,FALSE,FALSE,"4.4768","50.501"
"3102","#andgnt Waar is die hoge druk van gent?",FALSE,2,NA,2018-04-01 17:21:02,FALSE,NA,"980495263839281154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Johnjonathanv",0,FALSE,FALSE,NA,NA
"3103","Geel voor VAR-teken te maken zijn we ook weer vergeten, Lardot? #andgnt",FALSE,1,NA,2018-04-01 17:20:45,FALSE,NA,"980495192586424320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DenBirre",0,FALSE,FALSE,NA,NA
"3104","Zitten de ANDERLECHT-spelers met hun hoofd bij het eieren zoeken ofzo? #ANDgnt",FALSE,0,NA,2018-04-01 17:20:22,FALSE,NA,"980495095114944512",NA,"<a href=""http://theqube.oire.org/"" rel=""nofollow"">TheQube</a>","Amstel_FM",0,FALSE,FALSE,NA,NA
"3105","Herhalingen van 10 minuten geleden, maar niet van de al dan niet penalty. <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> #andgnt",FALSE,0,NA,2018-04-01 17:20:19,FALSE,NA,"980495086445367296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Collossusdnb",0,FALSE,FALSE,NA,NA
"3106","61': Gerkens kopt een hoekschop voorlangs #andgnt #PO1",FALSE,0,NA,2018-04-01 17:20:09,FALSE,NA,"980495040874188800",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KAAGent",1,FALSE,FALSE,NA,NA
"3107","Hier #andgnt live: https://t.co/dmDokbmb6U",FALSE,0,NA,2018-04-01 17:20:08,FALSE,NA,"980495038051479552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pieter_baas",0,FALSE,FALSE,NA,NA
"3108","RT @KAAGent: BRECHTJEEEEEEEE !!! het schot van Verstraete wordt afgeblokt, maar Dejaegere trapt de rebound binnen: 0-1 !! #andgnt #PO1 http…",FALSE,0,NA,2018-04-01 17:19:41,FALSE,NA,"980494924805222400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItsWardB",17,TRUE,FALSE,NA,NA
"3109","Il y en a des cartons jaunes dans #AndGnt lol",FALSE,0,NA,2018-04-01 17:19:26,FALSE,NA,"980494863283212290",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Standardman89",0,FALSE,FALSE,NA,NA
"3110","Was om de videoref vragen geen geel? #ANDGNT",FALSE,3,NA,2018-04-01 17:19:17,FALSE,NA,"980494823798050816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Angelo_Michiels",0,FALSE,FALSE,NA,NA
"3111","Si Anderlecht perd, HVH va sonner les cloches de Morioka tellement fort qu'on les entendra jusque Rome. #ANDGNT",FALSE,0,NA,2018-04-01 17:19:17,FALSE,NA,"980494823194091521",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","grandyeti",0,FALSE,FALSE,NA,NA
"3112","Hahahah Morioka, je bent toch ongelooflijk dom als je denkt dat hij beter is dan de grote Hans Vanaken. #Morioka #ANDGNT",FALSE,0,NA,2018-04-01 17:19:04,FALSE,NA,"980494769918038017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ffsTimo",1,FALSE,FALSE,NA,NA
"3113","Als ge zo’n kansen gaat beginnen missen kunnen het nog lange play-offs worden <ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0088> #andgnt",FALSE,0,NA,2018-04-01 17:18:47,FALSE,NA,"980494697947914241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bertemsfinest",0,FALSE,FALSE,NA,NA
"3114","En kenni. Riskeer het niet.  #andgnt",FALSE,0,NA,2018-04-01 17:18:33,FALSE,NA,"980494638766350337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vak228",0,FALSE,FALSE,NA,NA
"3115",". @morsista44 treft de paal.  <ed><U+00A0><U+00BD><ed><U+00B8><U+00AE>
De voorsprong van #KAAGENT leek even in gevaar te komen <U+26BD><U+FE0F>

#ANDGNT https://t.co/GLJ10oMWfg",FALSE,0,NA,2018-04-01 17:18:15,FALSE,NA,"980494565298835456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","unibetbelgium",0,FALSE,FALSE,NA,NA
"3116","#andgnt https://t.co/eUB2GlYNta",FALSE,3,NA,2018-04-01 17:18:05,FALSE,NA,"980494521275469824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edward10389747",2,FALSE,FALSE,NA,NA
"3117","L'occasion manquée de #Morioka , certainement la faute de #Lardot encore. #ANDGNT #CFootRTBF",FALSE,1,NA,2018-04-01 17:18:00,FALSE,NA,"980494500475949057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DetermeKarim",0,FALSE,FALSE,NA,NA
"3118","@asternzey @een Eerst nog efkes verderzien naar #andgnt!",FALSE,2,"asternzey",2018-04-01 17:17:56,FALSE,"980494156568068097","980494485594558464","1723267994","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Margot_VDS",0,FALSE,FALSE,NA,NA
"3119","Als neutrale kijker kan ik zeggen: Lardot fluit een uitstekende partij. #andgnt",FALSE,8,NA,2018-04-01 17:17:55,FALSE,NA,"980494478950707200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JensVDVoorden",1,FALSE,FALSE,NA,NA
"3120","Nu niet ingraven. Gaan. Naar voor.  #andgnt",FALSE,3,NA,2018-04-01 17:17:54,FALSE,NA,"980494477025533953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vak228",0,FALSE,FALSE,NA,NA
"3121","Morioka gast wtf #ANDGNT",FALSE,3,NA,2018-04-01 17:17:43,FALSE,NA,"980494430615597056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brecht_Guill",0,FALSE,FALSE,NA,NA
"3122","Het tij kan zeer snel keren. Tijd dat #KAAGent herpakt en de 0-2 aanrijgt. #ANDGNT",FALSE,1,NA,2018-04-01 17:17:36,FALSE,NA,"980494399380606981",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Laurierblad_",0,FALSE,FALSE,NA,NA
"3123","Morioka zeg <ed><U+00A0><U+00BD><ed><U+00B8><U+0085> #andgnt",FALSE,0,NA,2018-04-01 17:17:24,FALSE,NA,"980494352005910529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","timdmmm",0,FALSE,FALSE,NA,NA
"3124","57' Morioka schiet op de paal! #andgnt #cobw #kaagent #po1",FALSE,0,NA,2018-04-01 17:17:23,FALSE,NA,"980494347333488641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AAGentNews",0,FALSE,FALSE,NA,NA
"3125","Kums. Zo RSCA onwaardig op die positie. @CouckeMarc @mikeverschueren you know what to do. #ANDGNT @rscanderlecht",FALSE,0,NA,2018-04-01 17:17:21,FALSE,NA,"980494339410464769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joriskiekens",0,FALSE,FALSE,NA,NA
"3126","57': Kums vindt Morioka, die bal tegen de rechterpaal plaatst #andgnt #PO1",FALSE,0,NA,2018-04-01 17:17:05,FALSE,NA,"980494269885632513",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KAAGent",1,FALSE,FALSE,NA,NA
"3127","Kums biedt Morioka de gelijkmaker aan op een schoteltje, maar de Japanner laat die onbegrijpelijk liggen, hij trapt op de paal! #andgnt",FALSE,1,NA,2018-04-01 17:17:04,FALSE,NA,"980494267213807617",NA,"<a href=""http://sporzalive.appspot.com"" rel=""nofollow"">Sporza Live commandline</a>","sporza_live",0,FALSE,FALSE,NA,NA
"3128","Van Oudenaarde #RVV18 naar Anderlecht #ANDGNT https://t.co/vn1VJBC0lr",FALSE,3,NA,2018-04-01 17:16:58,FALSE,NA,"980494240949198849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PieterVBO",0,FALSE,FALSE,NA,NA
"3129","Tjongejonge, en dan ook nog op de paal schieten... #ANDgnt",FALSE,0,NA,2018-04-01 17:16:58,FALSE,NA,"980494239900553216",NA,"<a href=""http://theqube.oire.org/"" rel=""nofollow"">TheQube</a>","Amstel_FM",0,FALSE,FALSE,NA,NA
"3130","#Francia Messi #WhiteGenocide #ANDGNT https://t.co/4Kg6piSvDg",FALSE,0,NA,2018-04-01 17:16:08,FALSE,NA,"980494030227345408",NA,"<a href=""https://pypi.python.org/pypi/python-twitter/"" rel=""nofollow"">TWpytwit</a>","teamwhiteclub",0,FALSE,FALSE,NA,NA
"3131","57': geel voor Nana Asare na een foutieve ingreep #andgnt #PO1",FALSE,1,NA,2018-04-01 17:16:07,FALSE,NA,"980494027727560711",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KAAGent",1,FALSE,FALSE,NA,NA
"3132","zag ik het goed? #hein die tegen de scheids reclameert wanneer zijn eigen ploegske tijd aan 't winnen is? #andgnt",FALSE,0,NA,2018-04-01 17:15:57,FALSE,NA,"980493985314680838",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wvdl001",0,FALSE,FALSE,NA,NA
"3133","Merci @BDejaegere #ANDGNT <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4> @KAAGent",FALSE,2,NA,2018-04-01 17:15:57,FALSE,NA,"980493984379305984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sandravh",0,FALSE,FALSE,NA,NA
"3134","Oke dit is ferm overdreven, al zeg ik het zelf als Gent-supporter #ANDGNT https://t.co/4OS4a6HBOG",FALSE,2,NA,2018-04-01 17:15:54,FALSE,NA,"980493972631154689",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Laurierblad_",0,FALSE,FALSE,NA,NA
"3135","@omaarst @KAAGent Once a Buffalo, always a Buffalo! #andgnt",FALSE,4,"omaarst",2018-04-01 17:15:21,FALSE,"980492384260837377","980493836576346112","554793321","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PierreHellebaut",0,FALSE,FALSE,NA,NA
"3136","Een overmoedig wanhoopspoginkje van Teodorczyk eindigt in de bovenste ring van het Astridpark. Anderlecht moet vol aan de bak! #andgnt",FALSE,0,NA,2018-04-01 17:15:17,FALSE,NA,"980493818469462016",NA,"<a href=""http://sporzalive.appspot.com"" rel=""nofollow"">Sporza Live commandline</a>","sporza_live",0,FALSE,FALSE,NA,NA
"3137","0<U+20E3> - 1<U+20E3> op het scorebord en nog 35 minuten op de <U+23F0>

Welke uitkomst zal deze wedstrijd kennen?<ed><U+00A0><U+00BE><ed><U+00B4><U+0094>

Speel mee <ed><U+00A0><U+00BD><ed><U+00B1><U+0089>… https://t.co/idfvx6A02q",FALSE,0,NA,2018-04-01 17:15:10,TRUE,NA,"980493788484431873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","unibetbelgium",0,FALSE,FALSE,NA,NA
"3138","Speelt Saelemaeckers nu met het oude toupetje van Hein? #andgnt :)",FALSE,0,NA,2018-04-01 17:15:10,FALSE,NA,"980493788408840192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mldebeer",0,FALSE,FALSE,NA,NA
"3139","RT @KAAGent: BRECHTJEEEEEEEE !!! het schot van Verstraete wordt afgeblokt, maar Dejaegere trapt de rebound binnen: 0-1 !! #andgnt #PO1 http…",FALSE,0,NA,2018-04-01 17:14:52,FALSE,NA,"980493711145684992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LCFC_2016_PSV",17,TRUE,FALSE,NA,NA
"3140","55': Gigot keilt een gevaarlijke voorzet weg over de achterlijn #andgnt #PO1",FALSE,2,NA,2018-04-01 17:14:45,FALSE,NA,"980493684771905536",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KAAGent",1,FALSE,FALSE,NA,NA
"3141","Kums jongne, wa was dat? #andgnt",FALSE,0,NA,2018-04-01 17:14:43,FALSE,NA,"980493673178783745",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Margot_VDS",0,FALSE,FALSE,NA,NA
"3142","RT @VTMStadion: De tweede helft is nog maar net begonnen en daar is @BDejaegere al! 0-1 en Anderlecht in de achtervolging. #andgnt #jpl htt…",FALSE,0,NA,2018-04-01 17:14:42,FALSE,NA,"980493671207497728",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VTMNIEUWS",2,TRUE,FALSE,NA,NA
"3143","Een hele goede loopactie en dito voorzet van Gerkens moet door Gigot in hoekschop worden gewerkt. Kalinic was uitgeschakeld. #andgnt",FALSE,0,NA,2018-04-01 17:14:26,FALSE,NA,"980493605726015490",NA,"<a href=""http://sporzalive.appspot.com"" rel=""nofollow"">Sporza Live commandline</a>","sporza_live",0,FALSE,FALSE,NA,NA
"3144","#ANDGNT
<U+062D><U+0633><U+0627><U+0628><U+0627><U+062A> <U+0627><U+0644><U+0627><U+0639><U+0644><U+0627><U+0645><U+064A> <U+0648><U+0627><U+0644><U+0645><U+064F><U+0646><U+0634><U+062F> <U+0627><U+0644><U+062C><U+0645><U+0627><U+0647><U+064A><U+0631><U+064A><U+0651>
<U+0641><U+0647><U+062F> <U+0622><U+0644> <U+062D><U+0631><U+0643><U+0627><U+0646> <ed><U+00A0><U+00BD><ed><U+00B2><U+008C><U+2665><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>
<U+2067>#<U+0641><U+0647><U+062F>_<U+0627><U+0644>_<U+062D><U+0631><U+0643><U+0627><U+0646><U+2069>
twit:<U+2066>@fh__400<U+2069>
Inst:<U+2066>… https://t.co/75Wv9avuDN",FALSE,0,NA,2018-04-01 17:14:09,TRUE,NA,"980493534338977792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HalaNh160",0,FALSE,FALSE,NA,NA
"3145","Anderlecht beloofde 10 finales te spelen.... #ANDGNT",FALSE,0,NA,2018-04-01 17:14:02,FALSE,NA,"980493503640817664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dvancauwelaert",0,FALSE,FALSE,NA,NA
"3146","RT @KAAGent: BRECHTJEEEEEEEE !!! het schot van Verstraete wordt afgeblokt, maar Dejaegere trapt de rebound binnen: 0-1 !! #andgnt #PO1 http…",FALSE,0,NA,2018-04-01 17:13:57,FALSE,NA,"980493482203799552",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Margot_VDS",17,TRUE,FALSE,NA,NA
"3147","#ANDGNT

The accounts of the media and the vocalist with his sarcastic sound<U+2665><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>
twit:@fh__400
Inst:… https://t.co/KhI2WH00aq",FALSE,0,NA,2018-04-01 17:13:52,TRUE,NA,"980493461219610630",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gae_52",0,FALSE,FALSE,NA,NA
"3148","#ANDGNT
The accounts of the media and the vocalist with his sarcastic sound<U+2665><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>
twit:@fh__400
Inst:… https://t.co/u3JlBr61ZG",FALSE,0,NA,2018-04-01 17:13:49,TRUE,NA,"980493446682234880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sh22224444",0,FALSE,FALSE,NA,NA
"3149","Zou Hein zich niet beter zijn team sturen in plaats van te mekkeren  tegen de man in het zwart ... #ANDGNT",FALSE,0,NA,2018-04-01 17:13:29,FALSE,NA,"980493366612905985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bertvh34",0,FALSE,FALSE,NA,NA
"3150","54': Kalu snijdt naar binnen vanop rechts en schiet tussen de palen, maar Sels pakt klemvast #andgnt #PO1",FALSE,3,NA,2018-04-01 17:13:16,FALSE,NA,"980493310304366592",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KAAGent",2,FALSE,FALSE,NA,NA
"3151","Wat moest gebeuren is gebeurt : Gent op voorsprong op Anderlecht 0-1 Brecht Dejaegere #andgnt",FALSE,0,NA,2018-04-01 17:13:12,FALSE,NA,"980493292763865089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WolfRetriever",0,FALSE,FALSE,NA,NA
"3152","RT @rscanderlecht: Welcome Alexis! <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #RSCA #InYouthWeTrust #ANDGNT https://t.co/UCg5DiIiiL",FALSE,0,NA,2018-04-01 17:12:29,FALSE,NA,"980493114711445504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LiberteAC",8,TRUE,FALSE,NA,NA
"3153","RT @MatthiasBoden: Anderlechtfans zingen ""het is de hoer van FCB"", maar hebben niet door dat hun club op alle vlakken onderligt en de ref g…",FALSE,0,NA,2018-04-01 17:12:25,FALSE,NA,"980493097665794050",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThibaultPreuss",4,TRUE,FALSE,NA,NA
"3154","Precies meer @aagent supporters dan @rscanderlecht supporters in #ANDGNT",FALSE,3,NA,2018-04-01 17:12:15,FALSE,NA,"980493055601070080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fcb4ever_dirk",0,FALSE,FALSE,NA,NA
"3155","FAKJA Brechtje Dejaeghere!!! #cobw #andgnt",FALSE,3,NA,2018-04-01 17:12:13,FALSE,NA,"980493047401271296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pieter_baas",0,FALSE,FALSE,NA,NA
"3156","Calimero's genoeg in de feed van #ANDGNT. 
Grow up en leer ermee leven dat uw ploeg onder ligt.",FALSE,3,NA,2018-04-01 17:12:07,FALSE,NA,"980493020025049088",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Laurierblad_",0,FALSE,FALSE,NA,NA
"3157","RT @VTMStadion: De tweede helft is nog maar net begonnen en daar is @BDejaegere al! 0-1 en Anderlecht in de achtervolging. #andgnt #jpl htt…",FALSE,0,NA,2018-04-01 17:11:45,FALSE,NA,"980492926676537344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GoranFilms",2,TRUE,FALSE,NA,NA
"3158","Nochtans simpel:
Fout Gent = geen geel
Fout Anderlecht = Geel
#andgnt https://t.co/p0L04KGqIY",FALSE,0,NA,2018-04-01 17:11:32,FALSE,NA,"980492872897257472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Collossusdnb",0,FALSE,FALSE,NA,NA
"3159","We zouden beter investeren in (uit)voetballende verdedigers <ed><U+00A0><U+00BD><ed><U+00B1><U+0080> #Anderlecht #andgnt",FALSE,2,NA,2018-04-01 17:11:31,FALSE,NA,"980492871454339073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mauves_",0,FALSE,FALSE,NA,NA
"3160","RT @gregoryvantoor: Lardot is toch wel de beste 1 Aprilgrap ooit in de Jupiler Pro league! #andgnt #jpl #aprilgrap",FALSE,0,NA,2018-04-01 17:11:21,FALSE,NA,"980492826046795777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oliDush",1,TRUE,FALSE,NA,NA
"3161","Lardot, le nouveau Gumieny... #andgnt #CFootRTBF",FALSE,1,NA,2018-04-01 17:10:50,FALSE,NA,"980492698623889409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crhduchateau",0,FALSE,FALSE,NA,NA
"3162","Haha Lardot c’est trop flagrant la ! #andgnt",FALSE,1,NA,2018-04-01 17:10:42,FALSE,NA,"980492662678740994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oliDush",0,FALSE,FALSE,NA,NA
"3163","Ik snap Lardot toch niet helemaal mbt die gele kaarten. #andGNT",FALSE,0,NA,2018-04-01 17:10:41,FALSE,NA,"980492659021287427",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Joris_Lombaert",0,FALSE,FALSE,NA,NA
"3164","RT @lesoir: #DIRECT Dejaegere ouvre le score pour Gand contre Anderlecht https://t.co/IvU9ltPI5W #ANDGNT #PO1 https://t.co/aaAreXq09V",FALSE,0,NA,2018-04-01 17:10:40,FALSE,NA,"980492654982164481",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LesoirSports",1,TRUE,FALSE,NA,NA
"3165","Espérons quand même qu'on se qualifie pour l'Europe, sans quoi l'ère coucke commencera très très mal... #andgnt",FALSE,1,NA,2018-04-01 17:10:36,FALSE,NA,"980492638221676544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SergeBoudin",0,FALSE,FALSE,NA,NA
"3166","Lardot is toch wel de beste 1 Aprilgrap ooit in de Jupiler Pro league! #andgnt #jpl #aprilgrap",FALSE,0,NA,2018-04-01 17:10:36,FALSE,NA,"980492637269569536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gregoryvantoor",1,FALSE,FALSE,NA,NA
"3167","#DIRECT Dejaegere ouvre le score pour Gand contre Anderlecht https://t.co/IvU9ltPI5W #ANDGNT #PO1 https://t.co/aaAreXq09V",FALSE,4,NA,2018-04-01 17:10:34,FALSE,NA,"980492632483926016",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","lesoir",1,FALSE,FALSE,NA,NA
"3168","51': Ivan Obradovic stopt Kalu foutief af en krijgt geel #andgnt #PO1",FALSE,0,NA,2018-04-01 17:10:30,FALSE,NA,"980492613085167619",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KAAGent",1,FALSE,FALSE,NA,NA
"3169","RT @KAAGent: BRECHTJEEEEEEEE !!! het schot van Verstraete wordt afgeblokt, maar Dejaegere trapt de rebound binnen: 0-1 !! #andgnt #PO1 http…",FALSE,0,NA,2018-04-01 17:10:20,FALSE,NA,"980492570659840008",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","watersoaker2",17,TRUE,FALSE,NA,NA
"3170","Het is allemaal een beetje lijdzaam hoe Anderlecht deze wedstrijd moet ondergaan #andgnt #angnt",FALSE,4,NA,2018-04-01 17:10:00,FALSE,NA,"980492486127837185",NA,"<a href=""http://sporzalive.appspot.com"" rel=""nofollow"">Sporza Live commandline</a>","sporza_live",0,FALSE,FALSE,NA,NA
